claimReviewed,itemReviewed.datePublished,itemReviewed.type,author.name,author.jobTitle,author.affiliation.type,author.affiliation.name,title,subtitle,reviewRating.type,reviewRating.alternateName,reviewRating.color,postTerms.partyTermId,postTerms.ratingTermId,postTerms.claimerTermId,type,id,datePublished,url
"""Abascal y Casado votaron en contra de la ayuda a los autónomos, de las moratorias de las hipotecas, de la suspensión de alquileres, luz, agua y gas, contra los ERTE y en contra del ingreso mínimo vital. Contra todo.""",,Claim,José Zaragoza,Diputado,Organization,PSOE,"José Zaragoza: «Abascal y Casado votaron en contra de la ayuda a los autónomos, de las moratorias de las hipotecas, de la suspensión de alquileres, luz, agua y gas, contra los ERTE y en contra del ingreso mínimo vital. Contra todo»","La afirmación es ENGAÑOSA. En un inicio, el PP votó a favor de todas las medidas, aunque en el decreto de ampliación de algunas de ellas se abstuvo. De hecho, el ingreso mínimo vital todavía no ha sido sometido a votación en el Congreso 
",Rating,Engañoso,#ff8433,98761,98754,98831,ClaimReview,115292,2020-06-02,https://www.newtral.es/factcheck-jose-zaragoza-voto-pp-vox-medidas-economicas-pandemia/20200603/
"""Una subida salarial improvisada ayer y la prueba es que figura en una disposición adicional de un decreto sobre medidas agrícolas""",,Claim,Ignacio Gil Lázaro,Diputado,Organization,Vox,Ignacio Gil Lázaro: «Una subida salarial improvisada ayer y la prueba es que figura en una disposición adicional de un decreto sobre medidas agrícolas»,"La frase es ENGAÑOSA. La habilitación del pago del tercer tramo de la equiparación salarial de Policía Nacional y Guardia Civil no figura en un «decreto agrícola», sino que es una norma que afecta también a medidas de carácter tributario, de empleo, seguridad social, científicas, o económicas en el marco del estado de alarma.
",Rating,Engañoso,#ff8433,98768,98754,98811,ClaimReview,113759,2020-05-28,https://www.newtral.es/ignacio-gil-lazaro-una-subida-salarial-improvisada-ayer-y-la-prueba-es-que-figura-en-una-disposicion-adicional-de-un-decreto-sobre-medidas-agricolas/20200529/
"""El Gobierno se gasta 2100 millones de euros en tanques""",,Claim,Gabriel Rufián,Portavoz de ERC en el Congreso,Organization,Esquerra Republicana de Catalunya,"El contrato en plena pandemia de ""2.100 millones de euros en tanques"" nace en 2007, aún no está adjudicado y supondría pagos hasta 2030","Tanto Gabriel Rufián como Joan Baldoví afearon al Ejecutivo que no destine dinero a sanidad o a programas sociales en plena pandemia y lo utilice en la compra de tanques, pero todavía no se ha adjudicado la licitación ni se ha desembolsado el presupuesto, que está previsto que se pague en varias fases a lo largo de 10 años. Además, el proyecto no nace durante la pandemia, sino que surgió en 2007
",Rating,Engañoso,#ff8433,98887,98754,98850,ClaimReview,112612,2020-05-27,https://www.newtral.es/factcheck-contrato-tanques-rufian-no-adjudicado-2007/20200527/
"""Hoy España es el país europeo con más exceso de muerte""",,Claim,Cayetana Álvarez De Toledo ,Diputada,Organization,Partido Popular,Cayetana Álvarez de Toledo: «Hoy España es el país europeo con más exceso de muerte»,"La afirmación es FALSA. Según las últimas cifras del EuroMOMO, que analiza el exceso de mortalidad, España registra la tercera tasa más baja de los 24 países y territorios incluidos, y en las últimas tres semanas Inglaterra, Italia, Bélgica, Holanda o Suecia registraron un exceso de mortalidad mayor
",Rating,Falso,#f54242,98757,98750,98856,ClaimReview,110353,2020-05-18,https://www.newtral.es/cayetana-alvarez-de-toledo-hoy-espana-es-el-pais-europeo-con-mas-exceso-de-muerte/20200519/
"""En cuanto al porcentaje de contagios [en Madrid] estamos por debajo de la mitad de la media española""",,Claim,Isabel Díaz Ayuso,Presidenta de la Comunidad de Madrid,Organization,Partido Popular,"Isabel Díaz Ayuso, sobre el paso a fase 1: «En cuanto al porcentaje de contagios [en Madrid] estamos por debajo de la mitad de la media española»","La afirmación es ENGAÑOSA. El criterio que evalúa Sanidad para el cambio de fase es la tasa de contagio en los últimos siete días, y la Comunidad de Madrid registra una incidencia de 36,9 casos por cada 100.000 habitantes frente a los 20 de media en el país 
",Rating,Engañoso,#ff8433,98757,98754,98789,ClaimReview,109256,2020-05-13,https://www.newtral.es/isabel-diaz-ayuso-sobre-el-paso-a-fase-1-en-cuanto-al-porcentaje-de-contagios-en-madrid-estamos-por-debajo-de-la-mitad-de-la-media-espanola/20200514/
"""Quien de verdad decreta la alarma cada 15 días no es el Gobierno. El Gobierno la propone; quien la decreta es el Congreso votando""",,Claim,Carmen Calvo,Vicepresidenta y ministra de la Presidencia. Relaciones con las Cortes e Igualdad,Organization,PSOE,Carmen Calvo: «Quien de verdad decreta la alarma cada 15 días no es el Gobierno. El Gobierno la propone; quien la decreta es el Congreso votando»,"La afirmación es VERDAD A MEDIAS. El Gobierno es el que tiene la facultad de declarar el primer estado de alarma sin el respaldo del parlamento. La votación del Congreso se realiza para aprobar las prórrogas
",Rating,Verdad a medias,#ebe013,98761,98749,98795,ClaimReview,107355,2020-05-07,https://www.newtral.es/carmen-calvo-quien-decreta-la-alarma-no-gobierno-es-congreso-votando/20200508/
"""H&M tuvo unos beneficios de 14.445 millones de euros""",,Claim,Mireia Vehí,Diputada,Organization,CUP,Mireia Vehí (CUP): “H&M tuvo unos beneficios de 14.445 millones de euros”,"Es FALSO. La compañía declaró 13.443 millones de beneficio pero en coronas suecas, no en euros, que equivale a 1.260 millones de euros.
",Rating,Falso,#f54242,98764,98750,98788,ClaimReview,107181,2020-05-07,https://www.newtral.es/mireia-vehi-cup-hm-tuvo-unos-beneficios-de-millones-de-euros/20200508/
"""En Hungría el Gobierno ha enviado mascarillas a todos los hogares""",2020-04-22,Claim,Santiago Abascal,Diputado,Organization,Vox,Santiago Abascal: «En Hungría el Gobierno ha enviado mascarillas a todos los hogares»,"Es FALSO. El Gobierno húngaro ha confirmado a Newtral.es que solo entregó mascarillas en hospitales y a trabajadores que combaten el coronavirus en primera línea
",Rating,Falso,#f54242,98768,98750,98818,ClaimReview,103605,2020-04-27,https://www.newtral.es/abascal-en-hungria-el-gobierno-ha-enviado-mascarillas-a-todos-los-hogares/20200428/
"""En los últimos diez años Madrid ha abierto 12 hospitales públicos""",,Claim,Pablo Casado,Diputado,Organization,Partido Popular,Pablo Casado: «En los últimos diez años Madrid ha abierto 12 hospitales públicos»,"La afirmación es FALSA. En la última década solo hay un hospital público más en Madrid: abrieron 4 y se cerraron o integraron 3, como recogen el Servicio Madrileño de Salud y el Ministerio de Sanidad
",Rating,Falso,#f54242,98757,98750,98786,ClaimReview,101367,2020-04-24,https://www.newtral.es/casado-en-los-ultimos-diez-anos-madrid-ha-abierto-12-hospitales-publicos/20200425/
"""España es de los países del mundo que más test realiza a su población""",,Claim,Pedro Sánchez,Presidente,Organization,PSOE,Pedro Sánchez: «España es de los países del mundo que más test realiza a su población»,"Es FALSO. España no figura ni siquiera entre los diez países que más pruebas de coronavirus realizan, como recopila un análisis de la Universidad de Oxford a partir de cifras oficiales 
",Rating,Falso,#f54242,98761,98750,98860,ClaimReview,101357,2020-04-24,https://www.newtral.es/sanchez-espana-es-de-los-paises-del-mundo-que-mas-test-realiza-a-su-poblacion/20200425/
"""Nuestro país fue el primero en número de contagiados y en número de muertos en adoptar el decreto de alarma""",,Claim,Salvador Illa,Ministro de Sanidad,Organization,PSOE,Salvador Illa: «Nuestro país fue el primero en número de contagiados y en número de muertos en adoptar el decreto de alarma»,"La afirmación es FALSA. Portugal decretó el estado de alarma con diez veces menos contagiados y un solo fallecido. Austria y Bélgica también los hicieron con cifras por debajo de las de España 
",Rating,Falso,#f54242,98761,98750,98796,ClaimReview,98703,2020-04-16,https://www.newtral.es/illa-nuestro-pais-fue-el-primero-en-numero-de-contagiados-y-en-numero-de-muertos-en-adoptar-el-decreto-de-alarma/20200417/
"""La Universidad de Oxford otorga a España la puntuación más alta de los países occidentales, 90 sobre 100, en cuanto al rigor en la respuesta a la pandemia""",,Claim,Pedro Sánchez,Presidente,Organization,PSOE,"Pedro Sánchez: ""La Universidad de Oxford otorga a España la puntuación más alta de los países occidentales, 90 sobre 100, en cuanto al rigor en la respuesta a la pandemia""","Es FALSO que 90 sea la cifra más alta. Los últimos días que España registra un 90 sobre 100, el estudio de Oxford da una puntuación mayor a países como Austria, Francia, Croacia, Italia, entre otros. (*) Se ha hecho una actualización de los datos a día 11/04/2020
",Rating,Falso,#f54242,98761,98750,98860,ClaimReview,96194,2020-04-09,https://www.newtral.es/pedro-sanchez-la-universidad-de-oxford-otorga-a-espana-la-puntuacion-mas-alta-de-los-paises-occidentales-90-sobre-100-en-cuanto-al-rigor-en-la-respuesta-a-la-pandemia/20200410/
"""En la Comunidad de Madrid tenemos la mejor sanidad de Europa, sólo precedida por la de Estocolmo""",,Claim,Cayetana Álvarez De Toledo,Diputada,Organization,Partido Popular,"Cayetana Álvarez de Toledo: «En la Comunidad de Madrid tenemos la mejor sanidad de Europa, sólo precedida por la de Estocolmo»","La diputada del PP cita el Índice de Competitividad Regional Europea 2019 como fuente, pero ese índice no mide el sistema sanitario, sino indicadores como accidentes de tráfico o tasa de suicidios
",Rating,Falso,#f54242,98757,98750,98856,ClaimReview,95526,2020-04-08,https://www.newtral.es/alvarez-de-toledo-en-la-comunidad-de-madrid-tenemos-la-mejor-sanidad-de-europa-solo-precedida-por-la-de-estocolmo/20200409/
"""Madrid está destinando el mayor presupuesto de su historia a Sanidad""",,Claim,Cayetana Álvarez De Toledo ,Diputada,Organization,Partido Popular,Cayetana Álvarez de Toledo: «Madrid está destinando el mayor presupuesto de su historia a Sanidad»,"La diputada del PP afirmó también que «hay 82.000 profesionales sanitarios más en Madrid en el 2020 que los que había en el 2010». Tanto el dato del presupuesto como el de los profesionales son FALSOS
",Rating,Falso,#f54242,98757,98750,98856,ClaimReview,89919,2020-03-26,https://www.newtral.es/alvarez-de-toledo-madrid-esta-destinando-el-mayor-presupuesto-de-su-historia-a-sanidad/20200327/
«España es el país del mundo con más velocidad de contagios»,,Claim,Santiago Abascal,Presidente de Vox,Organization,Vox,Santiago Abascal: «España es el país del mundo con más velocidad de contagios»,"El líder de VOX también aseguró, el pasado día 25 en el Congreso, que España es el país «con más muertos por número de habitante del mundo». Ambos datos son FALSOS. Estados Unidos supera a España en la velocidad de contagios e Italia en la tasa de muertes por habitante
",Rating,Falso,#f54242,98768,98750,98818,ClaimReview,90102,2020-03-26,https://www.newtral.es/abascal-espana-es-el-pais-del-mundo-con-mas-velocidad-de-contagios/20200326/
"""Hemos dedicado más de un millón de euros para rehabilitar el parque Plata y Castañar""",,Claim,José Luis Martínez-Almeida,Alcalde Del Ayuntamiento De Madrid,Organization,Partido Popular,José Luis Martínez-Almeida: «Hemos dedicado más de un millón de euros para rehabilitar el parque Plata y Castañar»,"La afirmación es FALSA. Las obras se licitaron y ejecutaron en 2018, durante el anterior gobierno de la ciudad con una asignación final de 813.412 euros
",Rating,Falso,#f54242,98757,98750,98857,ClaimReview,80729,2020-03-05,https://www.newtral.es/jose-luis-martinez-almeida-hemos-dedicado-mas-de-un-millon-de-euros-para-rehabilitar-el-parque-plata-y-castanar/20200306/
Galicia pasó a ser la comunidad autónoma que menos se endeudó durante los últimos 11 años,,Claim,Alberto Núñez Feijoo,Presidente,Organization,Partido Popular,Alberto Núñez Feijóo: «[Galicia] pasó a ser la comunidad autónoma que menos se endeudó durante los últimos 11 años»,"La declaración es FALSA. Galicia es la tercera comunidad que menos aumentó su deuda en los últimos 11 años, por detrás de Madrid y Canarias
",Rating,Falso,#f54242,98757,98750,98779,ClaimReview,79970,2020-03-03,https://www.newtral.es/alberto-nunez-feijoo-galicia-paso-a-ser-la-comunidad-autonoma-que-menos-se-endeudo-durante-los-ultimos-11-anos/20200304/
Es la primera vez en España que se va a regular la publicidad del juego,,Claim,Alberto Garzón,Diputado,Organization,Izquierda Unida,Alberto Garzón: «Es la primera vez en España que se va a regular la publicidad del juego»,"La afirmación es VERDAD A MEDIAS. El artículo 7 de la Ley del Juego de 2011, que regula la publicidad de esta actividad, no tiene desarrollo normativo, aunque la propia norma permite la autorregulación que se aplica a día de hoy
",Rating,Verdad a medias,#ebe013,98769,98749,98826,ClaimReview,78262,2020-02-26,https://www.newtral.es/alberto-garzon-es-la-primera-vez-en-espana-que-se-va-a-regular-la-publicidad-del-juego/20200227/
"""Carlos Iturgaiz es el candidato a lehendakari más votado en la historia del PP""",,Claim,Pablo Casado,Diputado,Organization,Partido Popular,Pablo Casado: “Carlos Iturgaiz es el candidato a lehendakari más votado en la historia del PP”,"La afirmación es FALSA. El mejor resultado en unas elecciones autonómicas vascas lo logró Jaime Mayor Oreja en 2001 
",Rating,Falso,#f54242,98757,98750,98786,ClaimReview,78455,2020-02-25,https://www.newtral.es/pablo-casado-carlos-iturgaiz-es-el-candidato-a-lehendakari-mas-votado-en-la-historia-del-pp/20200226/
"""Uno no se puede dirigir a la administración en ningún otro idioma que no sea el gallego""",2020-02-18,Claim,Iván Espinosa De Los Monteros ,Diputado,Organization,Vox,"Iván Espinosa de los Monteros sobre Galicia: ""Uno no se puede dirigir a la administración en ningún otro idioma que no sea el gallego""","Es FALSO. La normativa actual regula el uso de las dos lenguas oficiales que hay en Galicia, el gallego y el castellano. Hay quejas ciudadanas por discriminar ambas lenguas, pero por ley se pueden usar indistintamente las dos.
",Rating,Falso,#f54242,98768,98750,98837,ClaimReview,77275,2020-02-24,https://www.newtral.es/espinosa-de-los-monteros-sobre-galicia-uno-no-se-puede-dirigir-a-la-administracion-en-ningun-otro-idioma-que-no-sea-el-gallego/20200225/
"""Se inaugura, por primera vez con carácter permanente en cualquier gran capital, una línea de transporte gratuito""",,Claim,José Luis Martínez-Almeida,Alcalde Del Ayuntamiento De Madrid,Organization,Partido Popular,"José Luis Martínez-Almeida: «Se inaugura, por primera vez con carácter permanente en cualquier gran capital, una línea de transporte gratuito»","Otras capitales europeas e, incluso, Madrid ya tenían líneas de transporte gratuito de carácter permanente, por lo que la afirmación del alcalde de Madrid es FALSA 
",Rating,Falso,#f54242,98757,98750,98857,ClaimReview,77315,2020-02-20,https://www.newtral.es/jose-luis-martinez-almeida-se-inaugura-por-primera-vez-con-caracter-permanente-en-cualquier-gran-capital-una-linea-de-transporte-gratuito/20200221/
